line_id,date,recon_error,threshold,is_anomaly
E-101,2022-06-06,0.556909,0.79665,0
E-101,2022-06-07,0.564382,0.79665,0
E-101,2022-06-08,0.551953,0.79665,0
E-101,2022-06-09,0.582152,0.79665,0
E-101,2022-06-10,0.5609,0.79665,0
E-101,2022-06-11,0.571423,0.79665,0
E-101,2022-06-12,0.567199,0.79665,0
E-101,2022-06-13,0.574706,0.79665,0
E-101,2022-06-14,0.547101,0.79665,0
E-101,2022-06-15,0.541673,0.79665,0
E-101,2022-06-16,0.512166,0.79665,0
E-101,2022-06-17,0.501051,0.79665,0
E-101,2022-06-18,0.504284,0.79665,0
E-101,2022-06-19,0.642106,0.79665,0
E-101,2022-06-20,0.655276,0.79665,0
E-101,2022-06-21,0.652096,0.79665,0
E-101,2022-06-22,0.666537,0.79665,0
E-101,2022-06-23,0.660578,0.79665,0
E-101,2022-06-24,0.646561,0.79665,0
E-101,2022-06-25,0.641334,0.79665,0
E-101,2022-06-26,0.650068,0.79665,0
E-101,2022-06-27,0.66296,0.79665,0
E-101,2022-06-28,0.666769,0.79665,0
E-101,2022-06-29,0.65436,0.79665,0
E-101,2022-06-30,0.64997,0.79665,0
E-101,2022-07-01,0.649422,0.79665,0
E-101,2022-07-02,0.65815,0.79665,0
E-101,2022-07-03,0.667574,0.79665,0
E-101,2022-07-04,0.621322,0.79665,0
E-101,2022-07-05,0.634685,0.79665,0
E-101,2022-07-06,0.650038,0.79665,0
E-101,2022-07-07,0.66867,0.79665,0
E-101,2022-07-08,0.662085,0.79665,0
E-101,2022-07-09,0.621251,0.79665,0
E-101,2022-07-10,0.645123,0.79665,0
E-101,2022-07-11,0.612673,0.79665,0
E-101,2022-07-12,0.605889,0.79665,0
E-101,2022-07-13,0.587942,0.79665,0
E-101,2022-07-14,0.582256,0.79665,0
E-101,2022-07-15,0.602812,0.79665,0
E-101,2022-07-16,0.603194,0.79665,0
E-101,2022-07-17,0.6063,0.79665,0
E-101,2022-07-18,0.592223,0.79665,0
E-101,2022-07-19,0.463946,0.79665,0
E-101,2022-07-20,0.469223,0.79665,0
E-101,2022-07-21,0.464324,0.79665,0
E-101,2022-07-22,0.478396,0.79665,0
E-101,2022-07-23,0.486444,0.79665,0
E-101,2022-07-24,0.518537,0.79665,0
E-101,2022-07-25,0.528458,0.79665,0
E-101,2022-07-26,0.526195,0.79665,0
E-101,2022-07-27,0.515682,0.79665,0
E-101,2022-07-28,0.487955,0.79665,0
E-101,2022-07-29,0.483264,0.79665,0
E-101,2022-07-30,0.482589,0.79665,0
E-101,2022-07-31,0.529415,0.79665,0
E-101,2022-08-01,0.5404,0.79665,0
E-101,2022-08-02,0.513963,0.79665,0
E-101,2022-08-03,0.535142,0.79665,0
E-101,2022-08-04,0.56765,0.79665,0
E-101,2022-08-05,0.522393,0.79665,0
E-101,2022-08-06,0.495059,0.79665,0
E-101,2022-08-07,0.483477,0.79665,0
E-101,2022-08-08,0.500706,0.79665,0
E-101,2022-08-09,0.522486,0.79665,0
E-101,2022-08-10,0.609683,0.79665,0
E-101,2022-08-11,0.59745,0.79665,0
E-101,2022-08-12,0.594359,0.79665,0
E-101,2022-08-13,0.586667,0.79665,0
E-101,2022-08-14,0.572464,0.79665,0
E-101,2022-08-15,0.588621,0.79665,0
E-101,2022-08-16,0.592773,0.79665,0
E-101,2022-08-17,0.571565,0.79665,0
E-101,2022-08-18,0.565021,0.79665,0
E-101,2022-08-19,0.555601,0.79665,0
E-101,2022-08-20,0.537429,0.79665,0
E-101,2022-08-21,0.551045,0.79665,0
E-101,2022-08-22,0.59464,0.79665,0
E-101,2022-08-23,0.543596,0.79665,0
E-101,2022-08-24,0.529778,0.79665,0
E-101,2022-08-25,0.517227,0.79665,0
E-101,2022-08-26,0.52216,0.79665,0
E-101,2022-08-27,0.527685,0.79665,0
E-101,2022-08-28,0.522681,0.79665,0
E-101,2022-08-29,0.56939,0.79665,0
E-101,2022-08-30,0.556172,0.79665,0
E-101,2022-08-31,0.562167,0.79665,0
E-101,2022-09-01,0.57419,0.79665,0
E-101,2022-09-02,0.593986,0.79665,0
E-101,2022-09-03,0.592752,0.79665,0
E-101,2022-09-04,0.586594,0.79665,0
E-101,2022-09-05,0.579684,0.79665,0
E-101,2022-09-06,0.589605,0.79665,0
E-101,2022-09-07,0.575185,0.79665,0
E-101,2022-09-08,0.570313,0.79665,0
E-101,2022-09-09,0.539902,0.79665,0
E-101,2022-09-10,0.545488,0.79665,0
E-101,2022-09-11,0.568171,0.79665,0
E-101,2022-09-12,0.578213,0.79665,0
E-101,2022-09-13,0.574397,0.79665,0
E-101,2022-09-14,0.553597,0.79665,0
E-101,2022-09-15,0.546589,0.79665,0
E-101,2022-09-16,0.566348,0.79665,0
E-101,2022-09-17,0.565492,0.79665,0
E-101,2022-09-18,0.583104,0.79665,0
E-101,2022-09-19,0.577434,0.79665,0
E-101,2022-09-20,0.591534,0.79665,0
E-101,2022-09-21,0.597542,0.79665,0
E-101,2022-09-22,0.590517,0.79665,0
E-101,2022-09-23,0.583874,0.79665,0
E-101,2022-09-24,0.581159,0.79665,0
E-101,2022-09-25,0.57299,0.79665,0
E-101,2022-09-26,0.550866,0.79665,0
E-101,2022-09-27,0.52972,0.79665,0
E-101,2022-09-28,0.472274,0.79665,0
E-101,2022-09-29,0.444053,0.79665,0
E-101,2022-09-30,0.452319,0.79665,0
E-101,2022-10-01,0.432529,0.79665,0
E-101,2022-10-02,0.439778,0.79665,0
E-101,2022-10-03,0.447519,0.79665,0
E-101,2022-10-04,0.436945,0.79665,0
E-101,2022-10-05,0.442319,0.79665,0
E-101,2022-10-06,0.457773,0.79665,0
E-101,2022-10-07,0.451683,0.79665,0
E-101,2022-10-08,0.449382,0.79665,0
E-101,2022-10-09,0.453183,0.79665,0
E-101,2022-10-10,0.46177,0.79665,0
E-101,2022-10-11,0.467174,0.79665,0
E-101,2022-10-12,0.471452,0.79665,0
E-101,2022-10-13,0.489976,0.79665,0
E-101,2022-10-14,0.532386,0.79665,0
E-101,2022-10-15,0.525094,0.79665,0
E-101,2022-10-16,0.517199,0.79665,0
E-101,2022-10-17,0.525633,0.79665,0
E-101,2022-10-18,0.513826,0.79665,0
E-101,2022-10-19,0.538253,0.79665,0
E-101,2022-10-20,0.529371,0.79665,0
E-101,2022-10-21,0.561869,0.79665,0
E-101,2022-10-22,0.581793,0.79665,0
E-101,2022-10-23,0.582835,0.79665,0
E-101,2022-10-24,0.591356,0.79665,0
E-101,2022-10-25,0.618407,0.79665,0
E-101,2022-10-26,0.62216,0.79665,0
E-101,2022-10-27,0.567775,0.79665,0
E-101,2022-10-28,0.556152,0.79665,0
E-101,2022-10-29,0.572462,0.79665,0
E-101,2022-10-30,0.575104,0.79665,0
E-101,2022-10-31,0.571524,0.79665,0
E-101,2022-11-01,0.556752,0.79665,0
E-101,2022-11-02,0.555315,0.79665,0
E-101,2022-11-03,0.549569,0.79665,0
E-101,2022-11-04,0.578263,0.79665,0
E-101,2022-11-05,0.575571,0.79665,0
E-101,2022-11-06,0.575338,0.79665,0
E-101,2022-11-07,0.565362,0.79665,0
E-101,2022-11-08,0.559032,0.79665,0
E-101,2022-11-09,0.552487,0.79665,0
E-101,2022-11-10,0.564389,0.79665,0
E-101,2022-11-11,0.57645,0.79665,0
E-101,2022-11-12,0.550105,0.79665,0
E-101,2022-11-13,0.519017,0.79665,0
E-101,2022-11-14,0.55224,0.79665,0
E-101,2022-11-15,0.533153,0.79665,0
E-101,2022-11-16,0.517264,0.79665,0
E-101,2022-11-17,0.551462,0.79665,0
E-101,2022-11-18,0.539367,0.79665,0
E-101,2022-11-19,0.571843,0.79665,0
E-101,2022-11-20,0.507004,0.79665,0
E-101,2022-11-21,0.512628,0.79665,0
E-101,2022-11-22,0.512913,0.79665,0
E-101,2022-11-23,0.672415,0.79665,0
E-101,2022-11-24,0.709773,0.79665,0
E-101,2022-11-25,0.698587,0.79665,0
E-101,2022-11-26,0.717451,0.79665,0
E-101,2022-11-27,0.710809,0.79665,0
E-101,2022-11-28,0.712799,0.79665,0
E-101,2022-11-29,0.732122,0.79665,0
E-101,2022-11-30,0.758354,0.79665,0
E-101,2022-12-01,0.762826,0.79665,0
E-101,2022-12-02,0.76619,0.79665,0
E-101,2022-12-03,0.774359,0.79665,0
E-101,2022-12-04,0.734267,0.79665,0
E-101,2022-12-05,0.730231,0.79665,0
E-101,2022-12-06,0.743513,0.79665,0
E-101,2022-12-07,0.756082,0.79665,0
E-101,2022-12-08,0.741856,0.79665,0
E-101,2022-12-09,0.733906,0.79665,0
E-101,2022-12-10,0.757461,0.79665,0
E-101,2022-12-11,0.729689,0.79665,0
E-101,2022-12-12,0.730625,0.79665,0
E-101,2022-12-13,0.757496,0.79665,0
E-101,2022-12-14,0.751151,0.79665,0
E-101,2022-12-15,0.764447,0.79665,0
E-101,2022-12-16,0.775821,0.79665,0
E-101,2022-12-17,0.795428,0.79665,0
E-101,2022-12-18,0.790026,0.79665,0
E-101,2022-12-19,0.790873,0.79665,0
E-101,2022-12-20,0.772063,0.79665,0
E-101,2022-12-21,0.75724,0.79665,0
E-101,2022-12-22,0.774377,0.79665,0
E-101,2022-12-23,0.66315,0.79665,0
E-101,2022-12-24,0.615946,0.79665,0
E-101,2022-12-25,0.623682,0.79665,0
E-101,2022-12-26,0.617117,0.79665,0
E-101,2022-12-27,0.610643,0.79665,0
E-101,2022-12-28,0.625765,0.79665,0
E-101,2022-12-29,0.60022,0.79665,0
E-101,2022-12-30,0.587824,0.79665,0
E-101,2022-12-31,0.573845,0.79665,0
L-01,2022-01-30,0.951619,1.473641,0
L-01,2022-01-31,0.966186,1.473641,0
L-01,2022-02-01,0.96453,1.473641,0
L-01,2022-02-02,0.974941,1.473641,0
L-01,2022-02-03,0.988037,1.473641,0
L-01,2022-02-04,1.017649,1.473641,0
L-01,2022-02-05,1.012101,1.473641,0
L-01,2022-02-06,1.008111,1.473641,0
L-01,2022-02-07,0.991753,1.473641,0
L-01,2022-02-08,0.995194,1.473641,0
L-01,2022-02-09,0.98594,1.473641,0
L-01,2022-02-10,1.007611,1.473641,0
L-01,2022-02-11,1.020365,1.473641,0
L-01,2022-02-12,0.767932,1.473641,0
L-01,2022-02-13,0.760759,1.473641,0
L-01,2022-02-14,0.75345,1.473641,0
L-01,2022-02-15,0.795011,1.473641,0
L-01,2022-02-16,0.821706,1.473641,0
L-01,2022-02-17,0.839547,1.473641,0
L-01,2022-02-18,0.854989,1.473641,0
L-01,2022-02-19,0.823447,1.473641,0
L-01,2022-02-20,0.8285,1.473641,0
L-01,2022-02-21,0.786079,1.473641,0
L-01,2022-02-22,0.802164,1.473641,0
L-01,2022-02-23,0.639036,1.473641,0
L-01,2022-02-24,0.607222,1.473641,0
L-01,2022-02-25,0.589746,1.473641,0
L-01,2022-02-26,0.580594,1.473641,0
L-01,2022-02-27,0.585394,1.473641,0
L-01,2022-02-28,0.62717,1.473641,0
L-01,2022-03-01,0.643857,1.473641,0
L-01,2022-03-02,0.590796,1.473641,0
L-01,2022-03-03,0.604466,1.473641,0
L-01,2022-03-04,0.632021,1.473641,0
L-01,2022-03-05,0.653126,1.473641,0
L-01,2022-03-06,0.654789,1.473641,0
L-01,2022-03-07,0.646674,1.473641,0
L-01,2022-03-08,0.644555,1.473641,0
L-01,2022-03-09,0.635778,1.473641,0
L-01,2022-03-10,0.655335,1.473641,0
L-01,2022-03-11,0.64543,1.473641,0
L-01,2022-03-12,0.637281,1.473641,0
L-01,2022-03-13,0.644713,1.473641,0
L-01,2022-03-14,0.658524,1.473641,0
L-01,2022-03-15,0.6559,1.473641,0
L-01,2022-03-16,0.654936,1.473641,0
L-01,2022-03-17,0.652164,1.473641,0
L-01,2022-03-18,0.645341,1.473641,0
L-01,2022-03-19,0.64126,1.473641,0
L-01,2022-03-20,0.621084,1.473641,0
L-01,2022-03-21,0.625907,1.473641,0
L-01,2022-03-22,0.650833,1.473641,0
L-01,2022-03-23,0.691345,1.473641,0
L-01,2022-03-24,0.694153,1.473641,0
L-01,2022-03-25,0.693407,1.473641,0
L-01,2022-03-26,1.962101,1.473641,1
L-01,2022-03-27,1.894625,1.473641,1
L-01,2022-03-28,1.805445,1.473641,1
L-01,2022-03-29,1.797453,1.473641,1
L-01,2022-03-30,1.762844,1.473641,1
L-01,2022-03-31,1.722223,1.473641,1
L-01,2022-04-01,1.707173,1.473641,1
L-01,2022-04-02,1.699752,1.473641,1
L-01,2022-04-03,1.704397,1.473641,1
L-01,2022-04-04,1.715273,1.473641,1
L-01,2022-04-05,1.682415,1.473641,1
L-01,2022-04-06,1.876874,1.473641,1
L-01,2022-04-07,1.850438,1.473641,1
L-01,2022-04-08,1.872942,1.473641,1
L-01,2022-04-09,1.872526,1.473641,1
L-01,2022-04-10,1.866681,1.473641,1
L-01,2022-04-11,1.848877,1.473641,1
L-01,2022-04-12,1.875477,1.473641,1
L-01,2022-04-13,1.88684,1.473641,1
L-01,2022-04-14,1.959192,1.473641,1
L-01,2022-04-15,1.965107,1.473641,1
L-01,2022-04-16,1.959616,1.473641,1
L-01,2022-04-17,1.94429,1.473641,1
L-01,2022-04-18,1.967526,1.473641,1
L-01,2022-04-19,1.943668,1.473641,1
L-01,2022-04-20,1.947515,1.473641,1
L-01,2022-04-21,1.925308,1.473641,1
L-01,2022-04-22,1.883909,1.473641,1
L-01,2022-04-23,1.873379,1.473641,1
L-01,2022-04-24,1.872165,1.473641,1
L-01,2022-04-25,0.850837,1.473641,0
L-01,2022-04-26,0.856096,1.473641,0
L-01,2022-04-27,0.872675,1.473641,0
L-01,2022-04-28,0.850304,1.473641,0
L-01,2022-04-29,0.821261,1.473641,0
L-01,2022-04-30,0.834099,1.473641,0
L-01,2022-05-01,0.846056,1.473641,0
L-01,2022-05-02,0.84128,1.473641,0
L-01,2022-05-03,0.84341,1.473641,0
L-01,2022-05-04,0.841089,1.473641,0
L-01,2022-05-05,0.819483,1.473641,0
L-01,2022-05-06,0.589297,1.473641,0
L-01,2022-05-07,0.583342,1.473641,0
L-01,2022-05-08,0.624776,1.473641,0
L-01,2022-05-09,0.637648,1.473641,0
L-01,2022-05-10,0.625268,1.473641,0
L-01,2022-05-11,0.679009,1.473641,0
L-01,2022-05-12,0.677714,1.473641,0
L-01,2022-05-13,0.672377,1.473641,0
L-01,2022-05-14,0.582183,1.473641,0
L-01,2022-05-15,0.581333,1.473641,0
L-01,2022-05-16,0.579403,1.473641,0
L-01,2022-05-17,0.612301,1.473641,0
L-01,2022-05-18,0.609306,1.473641,0
L-01,2022-05-19,0.611125,1.473641,0
L-01,2022-05-20,0.607807,1.473641,0
L-01,2022-05-21,0.638722,1.473641,0
L-01,2022-05-22,0.629579,1.473641,0
L-01,2022-05-23,0.635002,1.473641,0
L-01,2022-05-24,0.626025,1.473641,0
L-01,2022-05-25,0.632073,1.473641,0
L-01,2022-05-26,0.632015,1.473641,0
L-01,2022-05-27,1.311345,1.473641,0
L-01,2022-05-28,1.32648,1.473641,0
L-01,2022-05-29,1.356221,1.473641,0
L-01,2022-05-30,1.324744,1.473641,0
L-01,2022-05-31,1.323841,1.473641,0
L-01,2022-06-01,1.35404,1.473641,0
L-01,2022-06-02,1.328458,1.473641,0
L-01,2022-06-03,1.328979,1.473641,0
L-01,2022-06-04,1.35715,1.473641,0
L-01,2022-06-05,1.352829,1.473641,0
L-01,2022-06-06,1.386232,1.473641,0
L-01,2022-06-07,1.381438,1.473641,0
L-01,2022-06-08,1.379109,1.473641,0
L-01,2022-06-09,1.39136,1.473641,0
L-01,2022-06-10,1.366361,1.473641,0
L-01,2022-06-11,1.349883,1.473641,0
L-01,2022-06-12,1.342721,1.473641,0
L-01,2022-06-13,1.348388,1.473641,0
L-01,2022-06-14,1.334502,1.473641,0
L-01,2022-06-15,1.330038,1.473641,0
L-01,2022-06-16,1.280927,1.473641,0
L-01,2022-06-17,1.287889,1.473641,0
L-01,2022-06-18,1.294356,1.473641,0
L-01,2022-06-19,1.305919,1.473641,0
L-01,2022-06-20,1.287461,1.473641,0
L-01,2022-06-21,1.269718,1.473641,0
L-01,2022-06-22,1.27107,1.473641,0
L-01,2022-06-23,1.283842,1.473641,0
L-01,2022-06-24,1.481297,1.473641,1
L-01,2022-06-25,1.510304,1.473641,1
L-01,2022-06-26,0.78394,1.473641,0
L-01,2022-06-27,0.82299,1.473641,0
L-01,2022-06-28,0.822602,1.473641,0
L-01,2022-06-29,0.822984,1.473641,0
L-01,2022-06-30,0.831678,1.473641,0
L-01,2022-07-01,0.821157,1.473641,0
L-01,2022-07-02,0.820453,1.473641,0
L-01,2022-07-03,0.81406,1.473641,0
L-01,2022-07-04,0.730412,1.473641,0
L-01,2022-07-05,0.737356,1.473641,0
L-01,2022-07-06,1.04946,1.473641,0
L-01,2022-07-07,1.055604,1.473641,0
L-01,2022-07-08,1.115915,1.473641,0
L-01,2022-07-09,1.112673,1.473641,0
L-01,2022-07-10,1.161508,1.473641,0
L-01,2022-07-11,1.136179,1.473641,0
L-01,2022-07-12,1.134689,1.473641,0
L-01,2022-07-13,1.141893,1.473641,0
L-01,2022-07-14,1.136561,1.473641,0
L-01,2022-07-15,1.140765,1.473641,0
L-01,2022-07-16,1.128174,1.473641,0
L-01,2022-07-17,1.129099,1.473641,0
L-01,2022-07-18,1.124029,1.473641,0
L-01,2022-07-19,1.114068,1.473641,0
L-01,2022-07-20,1.119037,1.473641,0
L-01,2022-07-21,1.17407,1.473641,0
L-01,2022-07-22,1.152029,1.473641,0
L-01,2022-07-23,1.143196,1.473641,0
L-01,2022-07-24,0.885399,1.473641,0
L-01,2022-07-25,0.88059,1.473641,0
L-01,2022-07-26,0.867401,1.473641,0
L-01,2022-07-27,0.830618,1.473641,0
L-01,2022-07-28,0.848758,1.473641,0
L-01,2022-07-29,0.844684,1.473641,0
L-01,2022-07-30,0.824446,1.473641,0
L-01,2022-07-31,0.82454,1.473641,0
L-01,2022-08-01,0.819617,1.473641,0
L-01,2022-08-02,0.837433,1.473641,0
L-01,2022-08-03,0.838108,1.473641,0
L-01,2022-08-04,0.847826,1.473641,0
L-01,2022-08-05,0.508282,1.473641,0
L-01,2022-08-06,0.5212,1.473641,0
L-01,2022-08-07,0.497328,1.473641,0
L-01,2022-08-08,0.491019,1.473641,0
L-01,2022-08-09,0.480113,1.473641,0
L-01,2022-08-10,0.485906,1.473641,0
L-01,2022-08-11,0.491828,1.473641,0
L-01,2022-08-12,0.483082,1.473641,0
L-01,2022-08-13,0.472524,1.473641,0
L-01,2022-08-14,0.456057,1.473641,0
L-01,2022-08-15,0.447202,1.473641,0
L-01,2022-08-16,0.459657,1.473641,0
L-01,2022-08-17,0.467294,1.473641,0
L-01,2022-08-18,0.456712,1.473641,0
L-01,2022-08-19,0.438521,1.473641,0
L-01,2022-08-20,0.414132,1.473641,0
L-01,2022-08-21,0.437808,1.473641,0
L-01,2022-08-22,0.557722,1.473641,0
L-01,2022-08-23,0.607332,1.473641,0
L-01,2022-08-24,0.631991,1.473641,0
L-01,2022-08-25,0.636707,1.473641,0
L-01,2022-08-26,0.667369,1.473641,0
L-01,2022-08-27,0.683653,1.473641,0
L-01,2022-08-28,0.683784,1.473641,0
L-01,2022-08-29,0.712307,1.473641,0
L-01,2022-08-30,0.725998,1.473641,0
L-01,2022-08-31,0.741615,1.473641,0
L-01,2022-09-01,0.717849,1.473641,0
L-01,2022-09-02,0.722469,1.473641,0
L-01,2022-09-03,0.729211,1.473641,0
L-01,2022-09-04,0.751364,1.473641,0
L-01,2022-09-05,0.755451,1.473641,0
L-01,2022-09-06,0.797627,1.473641,0
L-01,2022-09-07,0.838395,1.473641,0
L-01,2022-09-08,0.818656,1.473641,0
L-01,2022-09-09,0.84275,1.473641,0
L-01,2022-09-10,0.852829,1.473641,0
L-01,2022-09-11,0.850145,1.473641,0
L-01,2022-09-12,0.834317,1.473641,0
L-01,2022-09-13,0.816695,1.473641,0
L-01,2022-09-14,0.806105,1.473641,0
L-01,2022-09-15,0.815863,1.473641,0
L-01,2022-09-16,0.816477,1.473641,0
L-01,2022-09-17,0.812326,1.473641,0
L-01,2022-09-18,0.821285,1.473641,0
L-01,2022-09-19,0.802485,1.473641,0
L-01,2022-09-20,0.794276,1.473641,0
L-01,2022-09-21,0.628289,1.473641,0
L-01,2022-09-22,0.695295,1.473641,0
L-01,2022-09-23,0.687619,1.473641,0
L-01,2022-09-24,0.707801,1.473641,0
L-01,2022-09-25,0.694127,1.473641,0
L-01,2022-09-26,0.651762,1.473641,0
L-01,2022-09-27,0.645903,1.473641,0
L-01,2022-09-28,0.642446,1.473641,0
L-01,2022-09-29,0.649813,1.473641,0
L-01,2022-09-30,0.633314,1.473641,0
L-01,2022-10-01,0.63528,1.473641,0
L-01,2022-10-02,0.646877,1.473641,0
L-01,2022-10-03,0.645009,1.473641,0
L-01,2022-10-04,0.604104,1.473641,0
L-01,2022-10-05,0.598923,1.473641,0
L-01,2022-10-06,0.615525,1.473641,0
L-01,2022-10-07,0.598303,1.473641,0
L-01,2022-10-08,0.603966,1.473641,0
L-01,2022-10-09,0.591094,1.473641,0
L-01,2022-10-10,0.599638,1.473641,0
L-01,2022-10-11,0.586591,1.473641,0
L-01,2022-10-12,0.594969,1.473641,0
L-01,2022-10-13,0.603649,1.473641,0
L-01,2022-10-14,0.601496,1.473641,0
L-01,2022-10-15,0.584102,1.473641,0
L-01,2022-10-16,0.585158,1.473641,0
L-01,2022-10-17,0.619794,1.473641,0
L-01,2022-10-18,0.626644,1.473641,0
L-01,2022-10-19,0.635535,1.473641,0
L-01,2022-10-20,0.653883,1.473641,0
L-01,2022-10-21,0.667411,1.473641,0
L-01,2022-10-22,0.55832,1.473641,0
L-01,2022-10-23,0.557113,1.473641,0
L-01,2022-10-24,0.544918,1.473641,0
L-01,2022-10-25,0.556107,1.473641,0
L-01,2022-10-26,0.539246,1.473641,0
L-01,2022-10-27,0.55496,1.473641,0
L-01,2022-10-28,0.559865,1.473641,0
L-01,2022-10-29,0.559942,1.473641,0
L-01,2022-10-30,0.559388,1.473641,0
L-01,2022-10-31,0.552415,1.473641,0
L-01,2022-11-01,0.547758,1.473641,0
L-01,2022-11-02,0.567351,1.473641,0
L-01,2022-11-03,0.572641,1.473641,0
L-01,2022-11-04,0.574572,1.473641,0
L-01,2022-11-05,0.554072,1.473641,0
L-01,2022-11-06,0.570634,1.473641,0
L-01,2022-11-07,0.588103,1.473641,0
L-01,2022-11-08,0.600144,1.473641,0
L-01,2022-11-09,0.591245,1.473641,0
L-01,2022-11-10,0.81269,1.473641,0
L-01,2022-11-11,0.798614,1.473641,0
L-01,2022-11-12,0.794031,1.473641,0
L-01,2022-11-13,0.806025,1.473641,0
L-01,2022-11-14,0.81432,1.473641,0
L-01,2022-11-15,0.811412,1.473641,0
L-01,2022-11-16,0.776314,1.473641,0
L-01,2022-11-17,0.773984,1.473641,0
L-01,2022-11-18,0.775556,1.473641,0
L-01,2022-11-19,0.786518,1.473641,0
L-01,2022-11-20,0.776122,1.473641,0
L-01,2022-11-21,0.75285,1.473641,0
L-01,2022-11-22,0.759066,1.473641,0
L-01,2022-11-23,0.757606,1.473641,0
L-01,2022-11-24,0.745729,1.473641,0
L-01,2022-11-25,0.717331,1.473641,0
L-01,2022-11-26,0.709136,1.473641,0
L-01,2022-11-27,0.720904,1.473641,0
L-01,2022-11-28,0.735129,1.473641,0
L-01,2022-11-29,0.749703,1.473641,0
L-01,2022-11-30,0.759924,1.473641,0
L-01,2022-12-01,0.750098,1.473641,0
L-01,2022-12-02,0.708564,1.473641,0
L-01,2022-12-03,0.695902,1.473641,0
L-01,2022-12-04,0.703685,1.473641,0
L-01,2022-12-05,0.685048,1.473641,0
L-01,2022-12-06,0.724069,1.473641,0
L-01,2022-12-07,0.726148,1.473641,0
L-01,2022-12-08,0.730617,1.473641,0
L-01,2022-12-09,0.749988,1.473641,0
L-01,2022-12-10,0.556845,1.473641,0
L-01,2022-12-11,0.539235,1.473641,0
L-01,2022-12-12,0.535306,1.473641,0
L-01,2022-12-13,0.528363,1.473641,0
L-01,2022-12-14,0.522804,1.473641,0
L-01,2022-12-15,0.536026,1.473641,0
L-01,2022-12-16,0.533666,1.473641,0
L-01,2022-12-17,0.52366,1.473641,0
L-01,2022-12-18,0.544575,1.473641,0
L-01,2022-12-19,0.518322,1.473641,0
L-01,2022-12-20,0.51317,1.473641,0
L-01,2022-12-21,0.506754,1.473641,0
L-01,2022-12-22,0.54833,1.473641,0
L-01,2022-12-23,0.572322,1.473641,0
L-01,2022-12-24,0.555634,1.473641,0
L-01,2022-12-25,0.539882,1.473641,0
L-01,2022-12-26,0.522582,1.473641,0
L-01,2022-12-27,0.51682,1.473641,0
L-01,2022-12-28,0.498482,1.473641,0
L-01,2022-12-29,0.490663,1.473641,0
L-01,2022-12-30,0.48485,1.473641,0
L-01,2022-12-31,0.475784,1.473641,0
L-02,2022-01-30,0.704309,1.543334,0
L-02,2022-01-31,0.69536,1.543334,0
L-02,2022-02-01,0.7004,1.543334,0
L-02,2022-02-02,0.695356,1.543334,0
L-02,2022-02-03,0.699262,1.543334,0
L-02,2022-02-04,0.709529,1.543334,0
L-02,2022-02-05,0.687939,1.543334,0
L-02,2022-02-06,0.666432,1.543334,0
L-02,2022-02-07,0.658697,1.543334,0
L-02,2022-02-08,0.620287,1.543334,0
L-02,2022-02-09,0.595026,1.543334,0
L-02,2022-02-10,0.613695,1.543334,0
L-02,2022-02-11,0.638275,1.543334,0
L-02,2022-02-12,0.640623,1.543334,0
L-02,2022-02-13,0.604734,1.543334,0
L-02,2022-02-14,0.598087,1.543334,0
L-02,2022-02-15,0.610049,1.543334,0
L-02,2022-02-16,0.6367,1.543334,0
L-02,2022-02-17,0.631357,1.543334,0
L-02,2022-02-18,0.614415,1.543334,0
L-02,2022-02-19,0.604429,1.543334,0
L-02,2022-02-20,0.605157,1.543334,0
L-02,2022-02-21,0.568132,1.543334,0
L-02,2022-02-22,0.568338,1.543334,0
L-02,2022-02-23,0.5403,1.543334,0
L-02,2022-02-24,0.536652,1.543334,0
L-02,2022-02-25,0.503489,1.543334,0
L-02,2022-02-26,0.490966,1.543334,0
L-02,2022-02-27,0.48458,1.543334,0
L-02,2022-02-28,0.472862,1.543334,0
L-02,2022-03-01,0.455165,1.543334,0
L-02,2022-03-02,0.460596,1.543334,0
L-02,2022-03-03,0.466314,1.543334,0
L-02,2022-03-04,0.457763,1.543334,0
L-02,2022-03-05,0.472702,1.543334,0
L-02,2022-03-06,0.487663,1.543334,0
L-02,2022-03-07,0.486295,1.543334,0
L-02,2022-03-08,0.515905,1.543334,0
L-02,2022-03-09,0.538592,1.543334,0
L-02,2022-03-10,0.548158,1.543334,0
L-02,2022-03-11,0.571519,1.543334,0
L-02,2022-03-12,0.541247,1.543334,0
L-02,2022-03-13,0.512768,1.543334,0
L-02,2022-03-14,0.495794,1.543334,0
L-02,2022-03-15,0.489237,1.543334,0
L-02,2022-03-16,0.477633,1.543334,0
L-02,2022-03-17,0.476124,1.543334,0
L-02,2022-03-18,0.460158,1.543334,0
L-02,2022-03-19,0.471051,1.543334,0
L-02,2022-03-20,0.484976,1.543334,0
L-02,2022-03-21,0.49333,1.543334,0
L-02,2022-03-22,0.499365,1.543334,0
L-02,2022-03-23,0.497435,1.543334,0
L-02,2022-03-24,0.491546,1.543334,0
L-02,2022-03-25,0.495216,1.543334,0
L-02,2022-03-26,0.506172,1.543334,0
L-02,2022-03-27,0.524348,1.543334,0
L-02,2022-03-28,0.519701,1.543334,0
L-02,2022-03-29,0.526009,1.543334,0
L-02,2022-03-30,0.550757,1.543334,0
L-02,2022-03-31,0.566578,1.543334,0
L-02,2022-04-01,0.56419,1.543334,0
